id,name,ingredients,calories,allergens
3639,Food Soup,"salt, oil",684,none
3640,Food Soup,"salt, oil",402,none
3641,Food Soup,"salt, oil",680,none
3642,Food Soup,"salt, oil",295,none
3643,Food Soup,"salt, oil",698,none
3644,Food Soup,"salt, oil",747,none
3645,Food Soup,"salt, oil",503,none
3646,Food Soup,"salt, oil",428,none
3647,Food Soup,"salt, oil",490,none
3648,Food Soup,"salt, oil",214,none
3649,Food Soup,"salt, oil",506,none
3650,Food Soup,"salt, oil",773,none
3651,Food Soup,"salt, oil",502,none
3652,Food Soup,"salt, oil",215,none
3653,Food Soup,"salt, oil",576,none
3654,Food Soup,"salt, oil",392,none
3655,Food Soup,"salt, oil",721,none
3656,Food Soup,"salt, oil",600,none
3657,Food Soup,"salt, oil",449,none
3658,Food Soup,"salt, oil",631,none
3659,Food Soup,"salt, oil",469,none
3660,Food Soup,"salt, oil",400,none
3661,Food Soup,"salt, oil",420,none
3662,Food Soup,"salt, oil",363,none
3663,Food Soup,"salt, oil",401,none
3664,Food Soup,"salt, oil",265,none
3665,Food Soup,"salt, oil",641,none
3666,Food Soup,"salt, oil",627,none
3667,Food Soup,"salt, oil",549,none
3668,Food Soup,"salt, oil",215,none
3669,Food Soup,"salt, oil",215,none
3670,Food Soup,"salt, oil",599,none
3671,Food Soup,"salt, oil",213,none
3672,Food Soup,"salt, oil",548,none
3673,Food Soup,"salt, oil",358,none
3674,Food Soup,"salt, oil",234,none
3675,Food Soup,"salt, oil",237,none
3676,Food Soup,"salt, oil",463,none
3677,Food Soup,"salt, oil",577,none
3678,Food Soup,"salt, oil",788,none
3679,Food Soup,"salt, oil",684,none
3680,Food Soup,"salt, oil",284,none
3681,Food Soup,"salt, oil",668,none
3682,Food Soup,"salt, oil",518,none
3683,Food Soup,"salt, oil",723,none
3684,Food Soup,"salt, oil",602,none
3685,Food Soup,"salt, oil",695,none
3686,Food Soup,"salt, oil",251,none
3687,Food Soup,"salt, oil",610,none
3688,Food Soup,"salt, oil",680,none
3689,Food Soup,"salt, oil",693,none
3690,Food Soup,"salt, oil",754,none
3691,Food Soup,"salt, oil",793,none
3692,Food Soup,"salt, oil",732,none
3693,Food Soup,"salt, oil",593,none
3694,Food Soup,"salt, oil",716,none
3695,Food Soup,"salt, oil",305,none
3696,Food Soup,"salt, oil",298,none
3697,Food Soup,"salt, oil",343,none
3698,Food Soup,"salt, oil",328,none
3699,Food Soup,"salt, oil",339,none
3700,Food Soup,"salt, oil",207,none
3701,Food Soup,"salt, oil",703,none
3702,Food Soup,"salt, oil",456,none
3703,Food Soup,"salt, oil",247,none
3704,Food Soup,"salt, oil",552,none
3705,Food Soup,"salt, oil",588,none
3706,Food Soup,"salt, oil",322,none
3707,Food Soup,"salt, oil",400,none
3708,Food Soup,"salt, oil",694,none
3709,Food Soup,"salt, oil",486,none
3710,Food Soup,"salt, oil",321,none
3711,Food Soup,"salt, oil",622,none
3712,Food Soup,"salt, oil",586,none
3713,Food Soup,"salt, oil",798,none
3714,Food Soup,"salt, oil",257,none
3715,Food Soup,"salt, oil",521,none
3716,Food Soup,"salt, oil",514,none
3717,Food Soup,"salt, oil",497,none
3718,Food Soup,"salt, oil",352,none
3719,Food Soup,"salt, oil",330,none
3720,Food Soup,"salt, oil",661,none
3721,Food Soup,"salt, oil",521,none
3722,Food Soup,"salt, oil",663,none
3723,Food Soup,"salt, oil",210,none
3724,Food Soup,"salt, oil",629,none
3725,Food Soup,"salt, oil",504,none
3726,Food Soup,"salt, oil",477,none
3727,Food Soup,"salt, oil",333,none
3728,Food Soup,"salt, oil",579,none
3729,Food Soup,"salt, oil",277,none
3730,Food Soup,"salt, oil",558,none
3731,Food Soup,"salt, oil",716,none
3732,Food Soup,"salt, oil",587,none
3733,Food Soup,"salt, oil",785,none
3734,Food Soup,"salt, oil",410,none
3735,Food Soup,"salt, oil",620,none
3736,Food Soup,"salt, oil",433,none
3737,Food Soup,"salt, oil",757,none
3738,Food Soup,"salt, oil",327,none
3739,Food Soup,"salt, oil",638,none
3740,Food Soup,"salt, oil",702,none
3741,Food Soup,"salt, oil",618,none
3742,Food Soup,"salt, oil",528,none
3743,Food Soup,"salt, oil",701,none
3744,Food Soup,"salt, oil",641,none
3745,Food Soup,"salt, oil",301,none
3746,Food Soup,"salt, oil",786,none
3747,Food Soup,"salt, oil",312,none
3748,Food Soup,"salt, oil",268,none
3749,Food Soup,"salt, oil",284,none
3750,Food Soup,"salt, oil",287,none
3751,Food Soup,"salt, oil",584,none
3752,Food Soup,"salt, oil",625,none
3753,Food Soup,"salt, oil",280,none
3754,Food Soup,"salt, oil",722,none
3755,Food Soup,"salt, oil",491,none
3756,Food Soup,"salt, oil",223,none
3757,Food Soup,"salt, oil",275,none
3758,Food Soup,"salt, oil",204,none
3759,Food Soup,"salt, oil",358,none
3760,Food Soup,"salt, oil",438,none
3761,Food Soup,"salt, oil",490,none
3762,Food Soup,"salt, oil",225,none
3763,Food Soup,"salt, oil",547,none
3764,Food Soup,"salt, oil",668,none
3765,Food Soup,"salt, oil",589,none
3766,Food Soup,"salt, oil",714,none
3767,Food Soup,"salt, oil",373,none
3768,Food Soup,"salt, oil",757,none
3769,Food Soup,"salt, oil",616,none
3770,Food Soup,"salt, oil",290,none
3771,Food Soup,"salt, oil",243,none
3772,Food Soup,"salt, oil",765,none
3773,Food Soup,"salt, oil",431,none
3774,Food Soup,"salt, oil",431,none
3775,Food Soup,"salt, oil",381,none
3776,Food Soup,"salt, oil",466,none
3777,Food Soup,"salt, oil",428,none
3778,Food Soup,"salt, oil",671,none
3779,Food Soup,"salt, oil",222,none
3780,Food Soup,"salt, oil",638,none
3781,Food Soup,"salt, oil",599,none
3782,Food Soup,"salt, oil",740,none
3783,Food Soup,"salt, oil",531,none
3784,Food Soup,"salt, oil",572,none
3785,Food Soup,"salt, oil",351,none
3786,Food Soup,"salt, oil",777,none
3787,Food Soup,"salt, oil",601,none
3788,Food Soup,"salt, oil",607,none
3789,Food Soup,"salt, oil",665,none
3790,Food Soup,"salt, oil",721,none
3791,Food Soup,"salt, oil",795,none
3792,Food Soup,"salt, oil",763,none
3793,Food Soup,"salt, oil",710,none
3794,Food Soup,"salt, oil",373,none
3795,Food Soup,"salt, oil",624,none
3796,Food Soup,"salt, oil",562,none
3797,Food Soup,"salt, oil",503,none
3798,Food Soup,"salt, oil",420,none
3799,Food Soup,"salt, oil",476,none
3800,Food Soup,"salt, oil",698,none
3801,Food Soup,"salt, oil",440,none
3802,Food Soup,"salt, oil",629,none
3803,Food Soup,"salt, oil",361,none
3804,Food Soup,"salt, oil",430,none
3805,Food Soup,"salt, oil",282,none
3806,Food Soup,"salt, oil",468,none
3807,Food Soup,"salt, oil",566,none
3808,Food Soup,"salt, oil",712,none
3809,Food Soup,"salt, oil",455,none
3810,Food Soup,"salt, oil",453,none
3811,Food Soup,"salt, oil",437,none
3812,Food Soup,"salt, oil",312,none
3813,Food Soup,"salt, oil",459,none
3814,Food Soup,"salt, oil",502,none
3815,Food Soup,"salt, oil",669,none
3816,Food Soup,"salt, oil",413,none
3817,Food Soup,"salt, oil",570,none
3818,Food Soup,"salt, oil",711,none
3819,Food Soup,"salt, oil",471,none
3820,Food Soup,"salt, oil",624,none
3821,Food Soup,"salt, oil",513,none
3822,Food Soup,"salt, oil",467,none
3823,Food Soup,"salt, oil",685,none
3824,Food Soup,"salt, oil",593,none
3825,Food Soup,"salt, oil",727,none
3826,Food Soup,"salt, oil",345,none
3827,Food Soup,"salt, oil",369,none
3828,Food Soup,"salt, oil",548,none
3829,Food Soup,"salt, oil",409,none
3830,Food Soup,"salt, oil",257,none
3831,Food Soup,"salt, oil",491,none
3832,Food Soup,"salt, oil",431,none
3833,Food Soup,"salt, oil",636,none
3834,Food Soup,"salt, oil",718,none
3835,Food Soup,"salt, oil",590,none
3836,Food Soup,"salt, oil",393,none
3837,Food Soup,"salt, oil",243,none
3838,Food Soup,"salt, oil",268,none
3839,Food Soup,"salt, oil",443,none
3840,Food Soup,"salt, oil",433,none
3841,Food Soup,"salt, oil",289,none
3842,Food Soup,"salt, oil",559,none
3843,Food Soup,"salt, oil",614,none
3844,Food Soup,"salt, oil",227,none
3845,Food Soup,"salt, oil",620,none
3846,Food Soup,"salt, oil",619,none
3847,Food Soup,"salt, oil",558,none
3848,Food Soup,"salt, oil",646,none
3849,Food Soup,"salt, oil",625,none
3850,Food Soup,"salt, oil",666,none
3851,Food Soup,"salt, oil",497,none
3852,Food Soup,"salt, oil",761,none
3853,Food Soup,"salt, oil",496,none
3854,Food Soup,"salt, oil",684,none
3855,Food Soup,"salt, oil",533,none
3856,Food Soup,"salt, oil",665,none
3857,Food Soup,"salt, oil",632,none
3858,Food Soup,"salt, oil",554,none
3859,Food Soup,"salt, oil",236,none
3860,Food Soup,"salt, oil",720,none
3861,Food Soup,"salt, oil",611,none
3862,Food Soup,"salt, oil",692,none
3863,Food Soup,"salt, oil",380,none
3864,Food Soup,"salt, oil",599,none
3865,Food Soup,"salt, oil",270,none
3866,Food Soup,"salt, oil",786,none
3867,Food Soup,"salt, oil",495,none
3868,Food Vegetable-Fruit,"salt, oil",629,none
3869,Food Vegetable-Fruit,"salt, oil",641,none
3870,Food Vegetable-Fruit,"salt, oil",744,none
3871,Food Vegetable-Fruit,"salt, oil",350,none
3872,Food Vegetable-Fruit,"salt, oil",613,none
3873,Food Vegetable-Fruit,"salt, oil",728,none
3874,Food Vegetable-Fruit,"salt, oil",578,none
3875,Food Vegetable-Fruit,"salt, oil",263,none
3876,Food Vegetable-Fruit,"salt, oil",765,none
3877,Food Vegetable-Fruit,"salt, oil",794,none
3878,Food Vegetable-Fruit,"salt, oil",591,none
3879,Food Vegetable-Fruit,"salt, oil",669,none
3880,Food Vegetable-Fruit,"salt, oil",250,none
3881,Food Vegetable-Fruit,"salt, oil",735,none
3882,Food Vegetable-Fruit,"salt, oil",490,none
3883,Food Vegetable-Fruit,"salt, oil",205,none
3884,Food Vegetable-Fruit,"salt, oil",620,none
3885,Food Vegetable-Fruit,"salt, oil",275,none
3886,Food Vegetable-Fruit,"salt, oil",659,none
3887,Food Vegetable-Fruit,"salt, oil",700,none
3888,Food Vegetable-Fruit,"salt, oil",357,none
3889,Food Vegetable-Fruit,"salt, oil",727,none
3890,Food Vegetable-Fruit,"salt, oil",601,none
3891,Food Vegetable-Fruit,"salt, oil",722,none
3892,Food Vegetable-Fruit,"salt, oil",724,none
3893,Food Vegetable-Fruit,"salt, oil",707,none
3894,Food Vegetable-Fruit,"salt, oil",543,none
3895,Food Vegetable-Fruit,"salt, oil",617,none
3896,Food Vegetable-Fruit,"salt, oil",253,none
3897,Food Vegetable-Fruit,"salt, oil",348,none
3898,Food Vegetable-Fruit,"salt, oil",489,none
3899,Food Vegetable-Fruit,"salt, oil",289,none
3900,Food Vegetable-Fruit,"salt, oil",617,none
3901,Food Vegetable-Fruit,"salt, oil",674,none
3902,Food Vegetable-Fruit,"salt, oil",441,none
3903,Food Vegetable-Fruit,"salt, oil",290,none
3904,Food Vegetable-Fruit,"salt, oil",568,none
3905,Food Vegetable-Fruit,"salt, oil",282,none
3906,Food Vegetable-Fruit,"salt, oil",545,none
3907,Food Vegetable-Fruit,"salt, oil",549,none
3908,Food Vegetable-Fruit,"salt, oil",259,none
3909,Food Vegetable-Fruit,"salt, oil",289,none
3910,Food Vegetable-Fruit,"salt, oil",367,none
3911,Food Vegetable-Fruit,"salt, oil",454,none
3912,Food Vegetable-Fruit,"salt, oil",486,none
3913,Food Vegetable-Fruit,"salt, oil",331,none
3914,Food Vegetable-Fruit,"salt, oil",453,none
3915,Food Vegetable-Fruit,"salt, oil",217,none
3916,Food Vegetable-Fruit,"salt, oil",630,none
3917,Food Vegetable-Fruit,"salt, oil",522,none
3918,Food Vegetable-Fruit,"salt, oil",502,none
3919,Food Vegetable-Fruit,"salt, oil",383,none
3920,Food Vegetable-Fruit,"salt, oil",671,none
3921,Food Vegetable-Fruit,"salt, oil",202,none
3922,Food Vegetable-Fruit,"salt, oil",217,none
3923,Food Vegetable-Fruit,"salt, oil",783,none
3924,Food Vegetable-Fruit,"salt, oil",446,none
3925,Food Vegetable-Fruit,"salt, oil",758,none
3926,Food Vegetable-Fruit,"salt, oil",484,none
3927,Food Vegetable-Fruit,"salt, oil",354,none
3928,Food Vegetable-Fruit,"salt, oil",739,none
3929,Food Vegetable-Fruit,"salt, oil",412,none
3930,Food Vegetable-Fruit,"salt, oil",469,none
3931,Food Vegetable-Fruit,"salt, oil",387,none
3932,Food Vegetable-Fruit,"salt, oil",412,none
3933,Food Vegetable-Fruit,"salt, oil",337,none
3934,Food Vegetable-Fruit,"salt, oil",461,none
3935,Food Vegetable-Fruit,"salt, oil",764,none
3936,Food Vegetable-Fruit,"salt, oil",529,none
3937,Food Vegetable-Fruit,"salt, oil",306,none
3938,Food Vegetable-Fruit,"salt, oil",688,none
3939,Food Vegetable-Fruit,"salt, oil",533,none
3940,Food Vegetable-Fruit,"salt, oil",666,none
3941,Food Vegetable-Fruit,"salt, oil",551,none
3942,Food Vegetable-Fruit,"salt, oil",625,none
3943,Food Vegetable-Fruit,"salt, oil",340,none
3944,Food Vegetable-Fruit,"salt, oil",351,none
3945,Food Vegetable-Fruit,"salt, oil",528,none
3946,Food Vegetable-Fruit,"salt, oil",545,none
3947,Food Vegetable-Fruit,"salt, oil",204,none
3948,Food Vegetable-Fruit,"salt, oil",295,none
3949,Food Vegetable-Fruit,"salt, oil",484,none
3950,Food Vegetable-Fruit,"salt, oil",530,none
3951,Food Vegetable-Fruit,"salt, oil",234,none
3952,Food Vegetable-Fruit,"salt, oil",506,none
3953,Food Vegetable-Fruit,"salt, oil",795,none
3954,Food Vegetable-Fruit,"salt, oil",294,none
3955,Food Vegetable-Fruit,"salt, oil",568,none
3956,Food Vegetable-Fruit,"salt, oil",681,none
3957,Food Vegetable-Fruit,"salt, oil",462,none
3958,Food Vegetable-Fruit,"salt, oil",319,none
3959,Food Vegetable-Fruit,"salt, oil",343,none
3960,Food Vegetable-Fruit,"salt, oil",598,none
3961,Food Vegetable-Fruit,"salt, oil",585,none
3962,Food Vegetable-Fruit,"salt, oil",583,none
3963,Food Vegetable-Fruit,"salt, oil",707,none
3964,Food Vegetable-Fruit,"salt, oil",456,none
3965,Food Vegetable-Fruit,"salt, oil",497,none
3966,Food Vegetable-Fruit,"salt, oil",217,none
3967,Food Vegetable-Fruit,"salt, oil",472,none
3968,Food Vegetable-Fruit,"salt, oil",339,none
3969,Food Vegetable-Fruit,"salt, oil",511,none
3970,Food Vegetable-Fruit,"salt, oil",324,none
3971,Food Vegetable-Fruit,"salt, oil",270,none
3972,Food Vegetable-Fruit,"salt, oil",353,none
3973,Food Vegetable-Fruit,"salt, oil",418,none
3974,Food Vegetable-Fruit,"salt, oil",692,none
3975,Food Vegetable-Fruit,"salt, oil",540,none
3976,Food Vegetable-Fruit,"salt, oil",214,none
3977,Food Vegetable-Fruit,"salt, oil",622,none
3978,Food Vegetable-Fruit,"salt, oil",538,none
3979,Food Vegetable-Fruit,"salt, oil",309,none
3980,Food Vegetable-Fruit,"salt, oil",740,none
3981,Food Vegetable-Fruit,"salt, oil",594,none
3982,Food Vegetable-Fruit,"salt, oil",294,none
3983,Food Vegetable-Fruit,"salt, oil",691,none
3984,Food Vegetable-Fruit,"salt, oil",633,none
3985,Food Vegetable-Fruit,"salt, oil",519,none
3986,Food Vegetable-Fruit,"salt, oil",323,none
3987,Food Vegetable-Fruit,"salt, oil",255,none
3988,Food Vegetable-Fruit,"salt, oil",741,none
3989,Food Vegetable-Fruit,"salt, oil",515,none
3990,Food Vegetable-Fruit,"salt, oil",258,none
3991,Food Vegetable-Fruit,"salt, oil",538,none
3992,Food Vegetable-Fruit,"salt, oil",313,none
3993,Food Vegetable-Fruit,"salt, oil",796,none
3994,Food Vegetable-Fruit,"salt, oil",386,none
3995,Food Vegetable-Fruit,"salt, oil",422,none
3996,Food Vegetable-Fruit,"salt, oil",684,none
3997,Food Vegetable-Fruit,"salt, oil",318,none
3998,Food Vegetable-Fruit,"salt, oil",625,none
3999,Food Vegetable-Fruit,"salt, oil",226,none
4000,Food Vegetable-Fruit,"salt, oil",769,none
4001,Food Vegetable-Fruit,"salt, oil",605,none
4002,Food Vegetable-Fruit,"salt, oil",772,none
4003,Food Vegetable-Fruit,"salt, oil",511,none
4004,Food Vegetable-Fruit,"salt, oil",675,none
4005,Food Vegetable-Fruit,"salt, oil",320,none
4006,Food Vegetable-Fruit,"salt, oil",314,none
4007,Food Vegetable-Fruit,"salt, oil",607,none
4008,Food Vegetable-Fruit,"salt, oil",371,none
4009,Food Vegetable-Fruit,"salt, oil",605,none
4010,Food Vegetable-Fruit,"salt, oil",665,none
4011,Food Vegetable-Fruit,"salt, oil",575,none
4012,Food Vegetable-Fruit,"salt, oil",405,none
4013,Food Vegetable-Fruit,"salt, oil",246,none
4014,Food Vegetable-Fruit,"salt, oil",217,none
4015,Food Vegetable-Fruit,"salt, oil",265,none
4016,Food Vegetable-Fruit,"salt, oil",534,none
4017,Food Vegetable-Fruit,"salt, oil",731,none
4018,Food Vegetable-Fruit,"salt, oil",290,none
4019,Food Vegetable-Fruit,"salt, oil",466,none
4020,Food Vegetable-Fruit,"salt, oil",278,none
4021,Food Vegetable-Fruit,"salt, oil",351,none
4022,Food Vegetable-Fruit,"salt, oil",595,none
4023,Food Vegetable-Fruit,"salt, oil",332,none
4024,Food Vegetable-Fruit,"salt, oil",427,none
4025,Food Vegetable-Fruit,"salt, oil",482,none
4026,Food Vegetable-Fruit,"salt, oil",720,none
4027,Food Vegetable-Fruit,"salt, oil",204,none
4028,Food Vegetable-Fruit,"salt, oil",662,none
4029,Food Vegetable-Fruit,"salt, oil",480,none
4030,Food Vegetable-Fruit,"salt, oil",695,none
4031,Food Vegetable-Fruit,"salt, oil",599,none
4032,Food Vegetable-Fruit,"salt, oil",686,none
4033,Food Vegetable-Fruit,"salt, oil",341,none
4034,Food Vegetable-Fruit,"salt, oil",763,none
4035,Food Vegetable-Fruit,"salt, oil",225,none
4036,Food Vegetable-Fruit,"salt, oil",263,none
4037,Food Vegetable-Fruit,"salt, oil",544,none
4038,Food Vegetable-Fruit,"salt, oil",794,none
4039,Food Vegetable-Fruit,"salt, oil",759,none
4040,Food Vegetable-Fruit,"salt, oil",273,none
4041,Food Vegetable-Fruit,"salt, oil",512,none
4042,Food Vegetable-Fruit,"salt, oil",532,none
4043,Food Vegetable-Fruit,"salt, oil",608,none
4044,Food Vegetable-Fruit,"salt, oil",624,none
4045,Food Vegetable-Fruit,"salt, oil",625,none
4046,Food Vegetable-Fruit,"salt, oil",743,none
4047,Food Vegetable-Fruit,"salt, oil",290,none
4048,Food Vegetable-Fruit,"salt, oil",723,none
4049,Food Vegetable-Fruit,"salt, oil",559,none
4050,Food Vegetable-Fruit,"salt, oil",793,none
4051,Food Vegetable-Fruit,"salt, oil",664,none
4052,Food Vegetable-Fruit,"salt, oil",623,none
4053,Food Vegetable-Fruit,"salt, oil",798,none
4054,Food Vegetable-Fruit,"salt, oil",649,none
4055,Food Vegetable-Fruit,"salt, oil",350,none
4056,Food Vegetable-Fruit,"salt, oil",535,none
4057,Food Vegetable-Fruit,"salt, oil",299,none
4058,Food Vegetable-Fruit,"salt, oil",522,none
4059,Food Vegetable-Fruit,"salt, oil",551,none
4060,Food Vegetable-Fruit,"salt, oil",617,none
4061,Food Vegetable-Fruit,"salt, oil",364,none
4062,Food Vegetable-Fruit,"salt, oil",353,none
4063,Food Vegetable-Fruit,"salt, oil",498,none
4064,Food Vegetable-Fruit,"salt, oil",355,none
4065,Food Vegetable-Fruit,"salt, oil",777,none
4066,Food Vegetable-Fruit,"salt, oil",672,none
4067,Food Vegetable-Fruit,"salt, oil",685,none
4068,Food Vegetable-Fruit,"salt, oil",324,none
4069,Food Vegetable-Fruit,"salt, oil",628,none
4070,Food Vegetable-Fruit,"salt, oil",280,none
4071,Food Vegetable-Fruit,"salt, oil",497,none
4072,Food Vegetable-Fruit,"salt, oil",457,none
4073,Food Vegetable-Fruit,"salt, oil",747,none
4074,Food Vegetable-Fruit,"salt, oil",791,none
4075,Food Vegetable-Fruit,"salt, oil",647,none
4076,Food Vegetable-Fruit,"salt, oil",368,none
4077,Food Vegetable-Fruit,"salt, oil",650,none
4078,Food Vegetable-Fruit,"salt, oil",445,none
4079,Food Vegetable-Fruit,"salt, oil",676,none
4080,Food Vegetable-Fruit,"salt, oil",548,none
4081,Food Vegetable-Fruit,"salt, oil",677,none
4082,Food Vegetable-Fruit,"salt, oil",713,none
4083,Food Vegetable-Fruit,"salt, oil",706,none
4084,Food Vegetable-Fruit,"salt, oil",609,none
4085,Food Vegetable-Fruit,"salt, oil",577,none
4086,Food Vegetable-Fruit,"salt, oil",709,none
4087,Food Vegetable-Fruit,"salt, oil",767,none
4088,Food Vegetable-Fruit,"salt, oil",609,none
4089,Food Vegetable-Fruit,"salt, oil",620,none
4090,Food Vegetable-Fruit,"salt, oil",533,none
4091,Food Vegetable-Fruit,"salt, oil",328,none
4092,Food Vegetable-Fruit,"salt, oil",354,none
4093,Food Vegetable-Fruit,"salt, oil",665,none
4094,Food Vegetable-Fruit,"salt, oil",707,none
4095,Food Vegetable-Fruit,"salt, oil",324,none
4096,Food Vegetable-Fruit,"salt, oil",280,none
4097,Food Vegetable-Fruit,"salt, oil",620,none
4098,Food Vegetable-Fruit,"salt, oil",767,none
4099,Food Vegetable-Fruit,"salt, oil",460,none
4100,Food Vegetable-Fruit,"salt, oil",240,none
4101,Food Vegetable-Fruit,"salt, oil",797,none
4102,Food Vegetable-Fruit,"salt, oil",642,none
4103,Food Vegetable-Fruit,"salt, oil",407,none
4104,Food Vegetable-Fruit,"salt, oil",539,none
4105,Food Vegetable-Fruit,"salt, oil",532,none
4106,Food Vegetable-Fruit,"salt, oil",788,none
4107,Food Vegetable-Fruit,"salt, oil",682,none
4108,Food Vegetable-Fruit,"salt, oil",711,none
4109,Food Vegetable-Fruit,"salt, oil",601,none
4110,Food Vegetable-Fruit,"salt, oil",725,none
4111,Food Vegetable-Fruit,"salt, oil",389,none
4112,Food Vegetable-Fruit,"salt, oil",529,none
4113,Food Vegetable-Fruit,"salt, oil",447,none
4114,Food Vegetable-Fruit,"salt, oil",722,none
4115,Food Vegetable-Fruit,"salt, oil",220,none
4116,Food Vegetable-Fruit,"salt, oil",301,none
4117,Food Vegetable-Fruit,"salt, oil",636,none
4118,Food Vegetable-Fruit,"salt, oil",214,none
4119,Food Vegetable-Fruit,"salt, oil",362,none
4120,Food Vegetable-Fruit,"salt, oil",537,none
4121,Food Vegetable-Fruit,"salt, oil",686,none
4122,Food Vegetable-Fruit,"salt, oil",388,none
4123,Food Vegetable-Fruit,"salt, oil",273,none
4124,Food Vegetable-Fruit,"salt, oil",780,none
4125,Food Vegetable-Fruit,"salt, oil",436,none
4126,Food Vegetable-Fruit,"salt, oil",674,none
4127,Food Vegetable-Fruit,"salt, oil",592,none
4128,Food Vegetable-Fruit,"salt, oil",509,none
4129,Food Vegetable-Fruit,"salt, oil",345,none
4130,Food Vegetable-Fruit,"salt, oil",463,none
4131,Food Vegetable-Fruit,"salt, oil",407,none
4132,Food Vegetable-Fruit,"salt, oil",417,none
4133,Food Vegetable-Fruit,"salt, oil",700,none
4134,Food Vegetable-Fruit,"salt, oil",688,none
4135,Food Vegetable-Fruit,"salt, oil",420,none
4136,Food Vegetable-Fruit,"salt, oil",515,none
4137,Food Vegetable-Fruit,"salt, oil",766,none
4138,Food Vegetable-Fruit,"salt, oil",548,none
4139,Food Vegetable-Fruit,"salt, oil",409,none
4140,Food Vegetable-Fruit,"salt, oil",552,none
4141,Food Vegetable-Fruit,"salt, oil",710,none
4142,Food Vegetable-Fruit,"salt, oil",652,none
4143,Food Vegetable-Fruit,"salt, oil",590,none
4144,Food Vegetable-Fruit,"salt, oil",226,none
4145,Food Vegetable-Fruit,"salt, oil",569,none
4146,Food Vegetable-Fruit,"salt, oil",298,none
4147,Food Vegetable-Fruit,"salt, oil",544,none
4148,Food Vegetable-Fruit,"salt, oil",362,none
4149,Food Vegetable-Fruit,"salt, oil",266,none
4150,Food Vegetable-Fruit,"salt, oil",493,none
4151,Food Vegetable-Fruit,"salt, oil",374,none
4152,Food Vegetable-Fruit,"salt, oil",487,none
4153,Food Vegetable-Fruit,"salt, oil",580,none
4154,Food Vegetable-Fruit,"salt, oil",567,none
4155,Food Vegetable-Fruit,"salt, oil",493,none
4156,Food Vegetable-Fruit,"salt, oil",490,none
4157,Food Vegetable-Fruit,"salt, oil",755,none
4158,Food Vegetable-Fruit,"salt, oil",542,none
4159,Food Vegetable-Fruit,"salt, oil",281,none
4160,Food Vegetable-Fruit,"salt, oil",736,none
4161,Food Vegetable-Fruit,"salt, oil",238,none
4162,Food Vegetable-Fruit,"salt, oil",528,none
4163,Food Vegetable-Fruit,"salt, oil",702,none
4164,Food Vegetable-Fruit,"salt, oil",770,none
4165,Food Vegetable-Fruit,"salt, oil",542,none
4166,Food Vegetable-Fruit,"salt, oil",283,none
4167,Food Vegetable-Fruit,"salt, oil",499,none
4168,Food Vegetable-Fruit,"salt, oil",381,none
